Taxpayer_Number,Taxpayer_Name,Taxpayer_Address,Taxpayer_City,Taxpayer_State,Taxpayer_Zip,Taxpayer_County,Location_Number,Location_Name,Location_Address,Location_City,Location_State,Location_Zip,Location_County,TABC_Permit_Number,Inside/Outside_City_Limits,Responsibility_Begin_Date,Responsibility_End_Date,Obligation_End_Date,Liquor_Receipts,Wine_Receipts,Beer_Receipts,Cover_Charge_Receipts,Total_Receipts
32034159239,STEADY GROOVE LLC,3801 S CONGRESS AVE STE 116,AUSTIN,TX,78704,227,1,STOMPIN' GROUND,3801 S CONGRESS AVE STE 116,AUSTIN,TX,78704,227,MB719663,Y,04/16/2009,,12/31/2017,$0,$0,$0,$0,$0
32040112594,BAR NINETY SIX AUSTIN LLC,44 EAST AVE STE 100,AUSTIN,TX,78701,227,1,BAR 96,96 RAINEY ST,AUSTIN,TX,78701,227,MB757228,Y,09/15/2010,,12/31/2017,$0,$0,$0,$0,$0
32060141796,"SUNSET SHACKS, LLC",10802 PALUXY PASS,AUSTIN,TX,78726,227,1,SHACK 512,8714 LIME CREEK RD,VOLENTE,TX,78641,227,MB944473,Y,05/18/2016,,12/31/2017,$3537,$562,$1403,$0,$5502
32047841260,METTLE SOCIAL LLC,44 EAST AVE STE 100,AUSTIN,TX,78701,227,1,TRACKSIDE,507 CALLES ST STE 100,AUSTIN,TX,78702,227,MB821270,Y,10/05/2012,,12/31/2017,$0,$0,$0,$0,$0
32060413864,"HOME SLICE PIZZA NOLO, LLC",1421 S CONGRESS AVE,AUSTIN,TX,78704,227,1,HOME SLICE PIZZA,501 E 53RD ST,AUSTIN,TX,78751,227,MB1000352,Y,11/20/2017,,12/31/2017,$0,$0,$0,$0,$0
14555591966,BMA/ATX LLC,202 W CESAR CHAVEZ ST,AUSTIN,TX,78701,227,1,THE BONNEVILLE,202 W CESAR CHAVEZ ST,AUSTIN,TX,78701,227,MB818224,Y,08/29/2012,,12/31/2017,$7506,$7621,$1206,$0,$16333
32049876793,"MEC AUSTIN INVESTORS, LP",801 SPRINGDALE RD,AUSTIN,TX,78702,227,1,MEAN-EYED CAT BAR,1621 W 5TH ST,AUSTIN,TX,78703,227,MB852712,Y,09/26/2013,,12/31/2017,$43645,$1907,$53380,$0,$98932
32055985694,"OF RIGOR, LLC",PO BOX 684867,AUSTIN,TX,78768,227,1,THE ROOSEVELT ROOM & THE ELEANOR,307 W 5TH ST # 307B,AUSTIN,TX,78701,227,MB911490,Y,06/17/2015,,12/31/2017,$389707,$30522,$16009,$0,$436238
32060546143,"THE LANTERN BAR AND GRILL, LLC",2000 N MAYS ST STE 115,ROUND ROCK,TX,78664,246,1,THE LANTERN BAR AND GRILL,513 SLEAT DR,BRIARCLIFF,TX,78669,227,MB955094,Y,08/18/2016,,12/31/2017,$0,$0,$0,$0,$0
32058443857,"AUSTONIAN SPIRITS, INC.",12001 OAK KNOLL DR UNIT 5,AUSTIN,TX,78759,227,1,"AUSTONIAN SPIRITS, INC.",12001 OAK KNOLL DR UNIT 5,AUSTIN,TX,78759,227,D 937876,Y,03/15/2016,,12/31/2017,$0,$0,$0,$0,$0
32040718796,"NOVA BAR GROUP, LLC",2204 BERMUDA DR,LAREDO,TX,78045,240,1,NOVA KITCHEN & BAR,87 RAINEY ST,AUSTIN,TX,78701,227,MB817281,Y,08/20/2012,,12/31/2017,$0,$0,$0,$0,$0
32063163482,"FRG SOCIAL CLUB, INC.",1901 TOWN CENTRE DR STE 150,ROUND ROCK,TX,78664,246,1,BUFFALO WINGS & RINGS,1901 TOWN CENTRE DR STE 150,ROUND ROCK,TX,78664,246,N 983899,Y,05/31/2017,,12/31/2017,$4982,$830,$18637,$0,$24449
18417156447,"601 E. WHITESTONE, LTD.",2811 PROSPERITY,LEANDER,TX,78641,246,2,1431 CAFE,601 E WHITESTONE BLVD STE 300,CEDAR PARK,TX,78613,246,MB644324,Y,11/06/2006,,12/31/2017,$1273,$905,$252,$0,$2430
17429868239,"MALO, INC.",600 S BELL BLVD STE A13,CEDAR PARK,TX,78613,246,1,JARDIN CORONA MEXICAN RESTAURANT,600 S BELL BLVD # A13,CEDAR PARK,TX,78613,246,MB490462,Y,04/02/2001,,12/31/2017,$29634,$329,$4724,$0,$34687
32057692074,"CORNBREAD VENTURES, LP",12912 HILL COUNTRY BLVD STE F-255,AUSTIN,TX,78738,227,2,Z'TEJAS,10525 W PARMER LN,AUSTIN,TX,78717,246,MB935853,Y,02/23/2016,,12/31/2017,$0,$0,$0,$0,$0
32049840740,NAGOYA STEAK  HOUSE INC,4109 KILGORE LN,AUSTIN,TX,78727,227,1,NAGOYA STEAK HOUSE,11630 RANCH ROAD 620 N,AUSTIN,TX,78750,246,MB840925,Y,05/17/2013,,12/31/2017,$6287,$4781,$5909,$0,$16977
32049332334,"RRA BEVERAGE COMPANY, LLC",66 PALMER AVE STE 320,BRONXVILLE,NY,10708,0,1,THE BONNEVILLE LOUNGE,1209 N INTERSTATE 35,ROUND ROCK,TX,78664,246,MB832112,Y,02/19/2013,,12/31/2017,$1640,$146,$974,$0,$2760
32049867347,"SUKITEE, INC.",14028 N HIGHWAY 183 STE D170,AUSTIN,TX,78717,246,1,SNOW PEA ASIAN BISTRO,14028 N HIGHWAY 183 STE 170,AUSTIN,TX,78717,246,MB847837,Y,08/05/2013,,12/31/2017,$2795,$3402,$1822,$0,$8019
12057184488,"CHUY'S OPCO, INC.",1623 TOOMEY RD,AUSTIN,TX,78704,227,37,CHUY'S,4911 183A TOLL RD,CEDAR PARK,TX,78613,246,MB967074,Y,12/19/2016,,12/31/2017,$144248,$2315,$26016,$0,$172579
12015917714,"CIMARRON 2009 BEVERAGES, LLC",103 CIMARRON HILLS TRL W,GEORGETOWN,TX,78628,246,1,CIMARRON HILLS COUNTRY CLUB,200 CIMARRON HILLS TRL W,GEORGETOWN,TX,78628,246,MB576385,N,04/22/2005,,12/31/2017,$12942,$17303,$3966,$0,$34211
16511658300,"JARDIN DEL REY, INC.",703 S HIGHWAY 183,LEANDER,TX,78641,246,1,JARDIN DEL REY,703 S HIGHWAY 183,LEANDER,TX,78641,246,MB532752,Y,03/25/2003,,12/31/2017,$31499,$307,$4664,$0,$36470
14216913153,"SORTO'S GROUP, LLC",2600 W 2ND ST,TAYLOR,TX,76574,246,4,MASFAJITAS RESTAURANT,3010 WILLIAMS DR,GEORGETOWN,TX,78628,246,MB934086,Y,02/04/2016,,12/31/2017,$16071,$618,$4972,$0,$21661
32019999773,"PATZCUARO, LLC",251 N BELL BLVD STE 111B,CEDAR PARK,TX,78613,246,1,LOS REYES MEXICAN RESTAURANT,251 N BELL BLVD STE 111B,CEDAR PARK,TX,78613,246,MB645453,Y,11/20/2006,,12/31/2017,$6115,$94,$1132,$0,$7341
32030059524,"AMERISERVE CO., INC.",319 AVALANCHE AVE,GEORGETOWN,TX,78626,246,1,TONY & LUIGI'S ITALIAN RESTAURANT,1201 S CHURCH ST,GEORGETOWN,TX,78626,246,RM692521,Y,05/13/2008,,12/31/2017,$2968,$12409,$1440,$0,$16817
12013777607,"TP TEXAS BEVERAGES, LLC",PO BOX 57565,OKLAHOMA CITY,OK,73157,0,2,TWIN PEAKS RESTAURANT,100 LOUIS HENNA BLVD,ROUND ROCK,TX,78664,246,MB685681,Y,03/03/2008,,12/31/2017,$40177,$336,$94053,$0,$134566
17519330587,"CHILI'S BEVERAGE COMPANY, INC.",6820 LYNDON B JOHNSON FWY,DALLAS,TX,75240,57,293,CHILI'S GRILL & BAR,4401 N INTERSTATE 35 STE 2001,ROUND ROCK,TX,78664,246,MB652749,Y,02/27/2007,,12/31/2017,$11420,$794,$8246,$0,$20460
32063106366,"3M 620, LLC",11620 RANCH ROAD 620 N,AUSTIN,TX,78750,246,1,TIO LOCO TEX MEX,11620 RANCH ROAD 620 N,AUSTIN,TX,78750,246,MB986702,Y,06/28/2017,,12/31/2017,$28451,$1528,$6850,$0,$36829
32063887528,A.W. CRAFT DISTILLERY LLC,5114 BALCONES WOODS DR STE 307-310,AUSTIN,TX,78759,227,1,A.W. CRAFT DISTILLERY LLC,274 BUCK BND # B,GEORGETOWN,TX,78628,246,D 997769,N,10/18/2017,,12/31/2017,$0,$0,$0,$0,$0
17519330587,"CHILI'S BEVERAGE COMPANY, INC.",6820 LYNDON B JOHNSON FWY,DALLAS,TX,75240,57,112,CHILI'S GRILL & BAR,11012 PECAN PARK BLVD,CEDAR PARK,TX,78613,246,MB239865,Y,06/15/1998,,12/31/2017,$16290,$1524,$9334,$0,$27148
32056104022,"COPPER TOP TAVERN AUSTIN, LLC",15912 RANCH ROAD 620 N STE 101,AUSTIN,TX,78717,246,1,COPPER TOP TAVERN,15912 RANCH ROAD 620 N STE 101,AUSTIN,TX,78717,246,MB902985,N,03/27/2015,,12/31/2017,$16333,$1220,$17757,$0,$35310
32033248629,"SUCCESS FOODS MANAGEMENT GROUP, LLC",4501 SPRINGDALE RD ATTN: DANNY RUSSO,AUSTIN,TX,78723,227,28,TORCHY'S TACOS,2150 E PALM VALLEY BLVD STE 100,ROUND ROCK,TX,78665,246,MB835207,Y,03/20/2013,,12/31/2017,$21280,$808,$11431,$0,$33519
14216913153,"SORTO'S GROUP, LLC",2600 W 2ND ST,TAYLOR,TX,76574,246,2,MASFAJITAS RESTAURANT,2600 W 2ND ST,TAYLOR,TX,76574,246,RM669522,Y,08/24/2007,,12/31/2017,$12222,$100,$4691,$0,$17013
17429868247,"OMB, INC.",13233 POND SPRINGS RD STE 301,AUSTIN,TX,78729,246,1,JARDIN CORONA MEXICAN RESTAURANT,13233 POND SPRINGS RD STE 301,AUSTIN,TX,78729,246,MB490464,Y,04/02/2001,,12/31/2017,$45581,$670,$6629,$0,$52880
12616167560,"MONGOLIAN MANAGEMENT, LLC",13131 CHAMPIONS DR STE 110,HOUSTON,TX,77069,101,6,MONGOLIAN MANAGEMENT LLC,1015 W UNIVERSITY AVE,GEORGETOWN,TX,78628,246,RM719081,Y,04/08/2009,,12/31/2017,$0,$0,$0,$0,$0
17519330587,"CHILI'S BEVERAGE COMPANY, INC.",6820 LYNDON B JOHNSON FWY,DALLAS,TX,75240,57,159,CHILI'S GRILL & BAR,1205 N BELL BLVD,CEDAR PARK,TX,78613,246,MB525219,Y,10/24/2002,,12/31/2017,$18111,$1657,$11585,$0,$31353
17521332019,"OLIVE GARDEN OF TEXAS, LLC",PO BOX 695011,ORLANDO,FL,32869,0,48,OLIVE GARDEN OF TEXAS #1537,12827 RANCH ROAD 620 N,AUSTIN,TX,78750,246,MB519984,Y,07/31/2002,,12/31/2017,$11376,$19761,$5021,$0,$36158
32033248629,"SUCCESS FOODS MANAGEMENT GROUP, LLC",4501 SPRINGDALE RD ATTN: DANNY RUSSO,AUSTIN,TX,78723,227,31,TORCHY'S TACOS,1468 E WHITESTONE BLVD STE 100,CEDAR PARK,TX,78613,246,MB846755,Y,07/23/2013,,12/31/2017,$19161,$1139,$11098,$0,$31398
17519330587,"CHILI'S BEVERAGE COMPANY, INC.",6820 LYNDON B JOHNSON FWY,DALLAS,TX,75240,57,94,CHILI'S GRILL & BAR,2711 S INTERSTATE 35,ROUND ROCK,TX,78664,246,MB261876,Y,01/16/1996,,12/31/2017,$15201,$853,$8014,$0,$24068
12627049385,"ALSTIG, INC.",1102 RED BIRD DR,CEDAR PARK,TX,78613,246,2,MOUTON'S SOUTHERN BISTRO,309 N HIGHWAY 183,LEANDER,TX,78641,246,MB943457,Y,05/05/2016,,12/31/2017,$3305,$2176,$2738,$0,$8219
32047707347,"SYNERGY RESTAURANT MANAGEMENT - HOUSTON, L.L.C.",13355 NOEL RD STE 1645,DALLAS,TX,75240,57,4,APPLEBEE'S #8004 (GEORGETOWN),350 S INTERSTATE 35,GEORGETOWN,TX,78626,246,MB815722,Y,08/02/2012,,12/31/2017,$14261,$1386,$10333,$0,$25980
12633811075,URUAPAN LLC,13776 N HIGHWAY 183 STE 145,AUSTIN,TX,78750,246,1,LOS REYES MEXICAN GRILL & SEAFOOD RESTAURANT,13776 N HIGHWAY 183 STE 145,AUSTIN,TX,78750,246,MB713511,Y,01/29/2009,,12/31/2017,$4476,$204,$1205,$0,$5885
32052053728,"RYAN SANDERS SPORTS SERVICES, LLC",3400 E PALM VALLEY BLVD,ROUND ROCK,TX,78665,246,1,"RYAN SANDERS SPORTS SERVICES, LLC",3400 E PALM VALLEY BLVD,ROUND ROCK,TX,78665,246,MB895682,Y,01/21/2015,,12/31/2017,$0,$0,$364,$0,$364
32047707347,"SYNERGY RESTAURANT MANAGEMENT - HOUSTON, L.L.C.",13355 NOEL RD STE 1645,DALLAS,TX,75240,57,5,APPLEBEE'S #8008 (ROUND ROCK),2700 PARKER RD STE A,ROUND ROCK,TX,78681,246,MB814544,Y,07/25/2012,,12/31/2017,$21411,$1574,$11319,$0,$34304
19108474867,"RED ROBIN INTERNATIONAL, INC.",6312 S FIDDLERS GREEN CIR STE 200N,GREENWOOD VLG,CO,80111,0,23,RED ROBIN GOURMET BURGERS & BREWS,5011 183A TOLL RD,CEDAR PARK,TX,78613,246,MB984687,Y,06/07/2017,,12/31/2017,$8313,$15944,$1535,$0,$25792
32056648747,TAPATIA JALISCO #3 LLC,651 N HIGHWAY 183 STE 310,LEANDER,TX,78641,246,1,TAPATIA JALISCO #3 LLC,651 N US 183,LEANDER,TX,78641,246,MB917014,Y,08/11/2015,,12/31/2017,$6674,$45,$2625,$0,$9344
17428280097,APPETITE INC.,812 S AUSTIN AVE,GEORGETOWN,TX,78626,246,1,WILDFIRE,812 S AUSTIN AVE,GEORGETOWN,TX,78626,246,RM615563,Y,12/06/2005,,12/31/2017,$23273,$28854,$8019,$0,$60146
32031455721,"HACIENDA GARCIA'S, INC.",11500 MANCHACA RD,AUSTIN,TX,78748,227,1,CASA GARCIA'S MEXICAN RESTAURANT,1901 N INTERSTATE 35,ROUND ROCK,TX,78664,246,MB672404,Y,09/26/2007,,12/31/2017,$14859,$456,$5067,$0,$20382
32033203616,"CNMK TEXAS PROPERTIES, LLC",3900 DALLAS PKWY STE 500,PLANO,TX,75093,43,85,1032 CINEMARK CEDAR PARK 12,1335 E WHITESTONE BLVD,CEDAR PARK,TX,78613,246,MB984501,Y,06/06/2017,,12/31/2017,$0,$6395,$10410,$0,$16805
32036662958,"PURE LODGING HOSPITALITY, L.L.C.",4201 GALICENO,CEDAR PARK,TX,78613,246,1,ALOFT AUSTIN NW,14020 N HIGHWAY 183,AUSTIN,TX,78717,246,MB952496,Y,07/26/2016,,12/31/2017,$7138,$1795,$2574,$0,$11507
32064282554,"SALADO CREEK SALOON, LLC",974 S PATTERSON AVE,FLORENCE,TX,76527,246,1,SALADO CREEK SALOON,974 S PATTERSON AVE,FLORENCE,TX,76527,246,MB992672,N,08/30/2017,,12/31/2017,$6787,$44,$14381,$300,$21512
17429622800,"LOUISIANA LONGHORN CAFE, INC.",200 E MAIN ST STE B,ROUND ROCK,TX,78664,246,1,LOUISIANA LONGHORN CAFE,200 E MAIN ST STE B,ROUND ROCK,TX,78664,246,MB521003,Y,08/15/2002,,12/31/2017,$6606,$1168,$3518,$0,$11292
32009187249,"GRANGER COTTON CLUB STEAKHOUSE &DANCEHALL, INC.",PO BOX 939,GRANGER,TX,76530,246,1,COTTON CLUB STEAKHOUSE & DANCEHALL,212 E DAVILLA,GRANGER,TX,76530,246,RM710742,Y,12/18/2008,,12/31/2017,$6494,$475,$8799,$0,$15768
17429648821,AUSTIN SEAFOOD & STEAK LIMITED PARTNERSHIP,10310 WESTPARK DR,HOUSTON,TX,77042,101,1,FREDA'S SEAFOOD GRILLE,10903 PECAN PARK BLVD,AUSTIN,TX,78750,246,MB526917,Y,12/03/2002,,12/31/2017,$16846,$20263,$5199,$0,$42308
12023043354,"CGP BEVCO HOLDINGS, LLC",4400 PALM ROYALE BLVD,SUGAR LAND,TX,77479,79,4,BERRY CREEK 19TH HOLE,30500 BERRY CREEK DR,GEORGETOWN,TX,78628,246,RM620555,Y,03/18/2014,,12/31/2017,$10588,$9624,$6545,$0,$26757
32018501323,TACO MORE L.L.C.,9402B QUAIL MEADOW DR,AUSTIN,TX,78758,227,6,TACO MORE,301 W PALM VALLEY BLVD,ROUND ROCK,TX,78664,246,MB959453,Y,09/29/2016,,12/31/2017,$5524,$0,$13425,$0,$18949
32042288269,"AMC ITD, INC.",11500 ASH ST,LEAWOOD,KS,66211,0,38,AMC LAKELINE 9,11200 LAKELINE MALL DR,CEDAR PARK,TX,78613,246,MB983799,Y,05/30/2017,,12/31/2017,$7349,$2953,$7384,$0,$17686
32056429486,"TV TEXAS LIQUOR MANAGEMENT COMPANY, LLC",4333 TERAVISTA CLUB DR,ROUND ROCK,TX,78665,246,3,AVERY RANCH GOLF CLUB,10500 AVERY CLUB DR,AUSTIN,TX,78717,246,MB952349,Y,07/25/2016,,12/31/2017,$10710,$4116,$14035,$0,$28861
32039761641,TSH HOLDINGS LLC,201 SUNDANCE PKWY STE D,ROUND ROCK,TX,78681,246,1,TOKYO STEAK HOUSE,201 SUNDANCE PKWY STE D,ROUND ROCK,TX,78681,246,RM749424,Y,06/02/2010,,12/31/2017,$5349,$5447,$4232,$0,$15028
17519330587,"CHILI'S BEVERAGE COMPANY, INC.",6820 LYNDON B JOHNSON FWY,DALLAS,TX,75240,57,224,CHILI'S GRILL & BAR,614 HIGHWAY 79,HUTTO,TX,78634,246,MB245789,Y,10/27/2005,,12/31/2017,$16510,$1145,$12523,$0,$30178
32047707347,"SYNERGY RESTAURANT MANAGEMENT - HOUSTON, L.L.C.",13355 NOEL RD STE 1645,DALLAS,TX,75240,57,21,APPLEBEE'S #7745,103 CARLOS PARKER BLVD NW,TAYLOR,TX,76574,246,RM851823,Y,09/17/2013,,12/31/2017,$17556,$669,$10452,$0,$28677
32064813523,SD CREATIONS LLC,16310 BRATTON LN STE 100,AUSTIN,TX,78728,227,1,SUGAR DADDY'S,101 E MAIN ST,ROUND ROCK,TX,78664,246,MB1000521,Y,11/21/2017,,12/31/2017,$0,$0,$0,$0,$0
13714470963,"CHICAGO PIZZA HOSPITALITY HOLDING, INC.",7755 CENTER AVE STE 300,HUNTINGTN BCH,CA,92647,0,31,BJ'S RESTAURANT & BREWHOUSE,4201 N INTERSTATE 35,ROUND ROCK,TX,78664,246,MB808939,Y,05/31/2012,,12/31/2017,$32843,$11269,$43322,$0,$87434
32058654453,MARSHALL'S TAVERN #3 LP,PO BOX 1628,ROUND ROCK,TX,78680,227,1,MARSHALL'S TAVERN #3,13125 POND SPRINGS RD STE 104,AUSTIN,TX,78729,246,MB969463,N,01/19/2017,,12/31/2017,$8884,$52,$7994,$0,$16930
17427183243,"VALLEY MANAGEMENT, INC.",1611 CHISHOLM TRL STE 210,ROUND ROCK,TX,78681,246,9,GEORGE'S ON THE TOWN,708 S INTERSTATE 35,GEORGETOWN,TX,78628,246,MB880495,Y,08/07/2014,,12/31/2017,$11979,$7611,$10013,$0,$29603
32056429486,"TV TEXAS LIQUOR MANAGEMENT COMPANY, LLC",4333 TERAVISTA CLUB DR,ROUND ROCK,TX,78665,246,1,THE RANCH HOUSE AT TERRAVISTA,4307 TERAVISTA CLUB DR,ROUND ROCK,TX,78665,246,MB915176,N,07/24/2015,,12/31/2017,$3461,$1169,$1665,$0,$6295
32037867507,ARNULFO M LOZANO & ROSA M LOZANO,221 W 4TH ST,TAYLOR,TX,76574,246,2,EL CORRAL LOZANO,300 W 2ND ST,TAYLOR,TX,76574,246,RM736198,Y,11/06/2009,,12/31/2017,$1800,$0,$1600,$0,$3400
17430130694,"DOS SALSAS CAFE, INC.",1104 S MAIN ST,GEORGETOWN,TX,78626,246,1,DOS SALSAS CAFE INC,1104 S MAIN ST,GEORGETOWN,TX,78626,246,RM577700,Y,04/19/2005,,12/31/2017,$55189,$1369,$10253,$0,$66811
32048247723,SRI SAI BALAJI LLC,13945 N HIGHWAY 183 STE C-5,AUSTIN,TX,78717,246,3,BIRYANI-N-GRILL,13945 N HIGHWAY 183 # C5,AUSTIN,TX,78717,246,MB956481,Y,09/01/2016,,12/31/2017,$405,$0,$0,$0,$405
32053131283,"CP HOTEL GROUP, LLC",1401 HOLLIDAY ST STE 426,WICHITA FALLS,TX,76301,243,1,SPRINGHILL SUITES AUSTIN CEDAR PARK,1110 DISCOVERY BLVD,CEDAR PARK,TX,78613,246,MB958107,Y,09/16/2016,,12/31/2017,$5587,$929,$1101,$0,$7617
32008082714,RICHARD ONTIVEROS,1115 COUNTY ROAD 406,TAYLOR,TX,76574,246,3,COCO LOUNGE,105 S MAYS ST,ROUND ROCK,TX,78664,246,MB882138,Y,08/22/2014,,12/31/2017,$14393,$730,$21574,$0,$36697
32034985831,"SALT LICK AT THE DIAMOND, L.P.",PO BOX 311,DRIFTWOOD,TX,78619,105,1,SALT LICK AT THE DIAMOND,3350 E PALM VALLEY BLVD,ROUND ROCK,TX,78665,246,MB699603,Y,07/31/2008,,12/31/2017,$8780,$2724,$16501,$0,$28005
32050131047,"ATX 7 OUT ENTERTAINMENT, LLC",13995 N HIGHWAY 183,AUSTIN,TX,78717,246,1,FOXHOLE CULINARY TAVERN,13995 N HIGHWAY 183,AUSTIN,TX,78717,246,MB860409,Y,12/31/2013,,12/31/2017,$43664,$30772,$19086,$0,$93522
32050017907,"OMEGA PIZZA COMPANY, INC.",307 DOVE CREEK DR,ROUND ROCK,TX,78664,246,1,FIRE IN THE HOLE,103 E MAIN ST,ROUND ROCK,TX,78664,246,MB846836,Y,07/24/2013,,12/31/2017,$3732,$5554,$11257,$0,$20543
32050706848,RIVERSIDE BEVERAGES LLC,3012 W LANCASTER AVE # 110,FORT WORTH,TX,76107,220,3,FUZZY'S TACO SHOP,401 E WHITESTONE BLVD STE A108,CEDAR PARK,TX,78613,246,MB937758,Y,03/14/2016,,12/31/2017,$0,$0,$0,$0,$0
32039959658,"UNICO EN SABORES, INC.",PO BOX 999,HUTTO,TX,78634,246,6,MORELIA MEXICAN GRILL,2400 S INTERSTATE 35 STE 160,ROUND ROCK,TX,78681,246,MB706129,Y,06/01/2014,,12/31/2017,$29479,$662,$10011,$0,$40152
30117183399,"JOE'S CRAB SHACK, LLC",10555 RICHMOND AVE,HOUSTON,TX,77042,101,7,JOE'S CRAB SHACK,2401 S INTERSTATE 35,ROUND ROCK,TX,78664,246,MB650060,Y,08/29/2013,12/22/2017,12/31/2017,$13474,$780,$5469,$0,$19723
32029828046,VICENTE D SANCHEZ JR,109 N SHEPPARD ST,ROUND ROCK,TX,78664,246,7,CACTUS NIGHTS SPORTS BAR,109 N SHEPPARD ST,ROUND ROCK,TX,78664,246,MB938460,Y,03/21/2016,,12/31/2017,$4551,$0,$8828,$0,$13379
17427507276,"REALE'S PIZZA & CAFE, INC.",825 COUNTY ROAD 290,LEANDER,TX,78641,246,1,"REALE'S PIZZA & CAFE, INC.",13450 N HIGHWAY 183 STE 230,AUSTIN,TX,78750,246,MB478403,Y,08/31/2000,,12/31/2017,$8212,$17270,$4068,$0,$29550
32049627758,"BLUE CORN HARVEST, LLC",700 E WHITESTONE BLVD STE 204,CEDAR PARK,TX,78613,246,1,BLUE CORN HARVEST BAR & GRILL,700 E WHITESTONE BLVD STE 206,CEDAR PARK,TX,78613,246,MB833179,Y,02/28/2013,,12/31/2017,$44841,$13789,$10853,$0,$69483
32044650706,"THE LEAGUE CONCEPTS, LLC",1310 RANCH ROAD 620 S STE C1-C3,LAKEWAY,TX,78734,227,2,THE LEAGUE,10526 W PARMER LN STE 401,AUSTIN,TX,78717,246,MB856461,Y,11/04/2013,,12/31/2017,$16764,$13218,$19785,$0,$49767
32048992856,"THE MAIN STREET TAP, LLC",309 E MAIN ST,ROUND ROCK,TX,78664,246,1,THE BRASS TAP,204 E MAIN ST,ROUND ROCK,TX,78664,246,MB826388,Y,12/06/2012,,12/31/2017,$25199,$4080,$77429,$0,$106708
32056188066,"HIT PORTFOLIO I TX BEVERAGE COMPANY, LLC",3950 UNIVERSITY DR STE 301,FAIRFAX,VA,22030,0,2,HILTON GARDEN INN,2310 N INTERSTATE 35,ROUND ROCK,TX,78681,246,MB909877,Y,06/04/2015,,12/31/2017,$1624,$783,$462,$0,$2869
17521332019,"OLIVE GARDEN OF TEXAS, LLC",PO BOX 695011,ORLANDO,FL,32869,0,50,OLIVE GARDEN OF TEXAS #1566,100 SUNDANCE PKWY,ROUND ROCK,TX,78681,246,RM533688,Y,04/14/2003,,12/31/2017,$12897,$23854,$7357,$0,$44108
12059054531,JLB RESTAURANTES INC.,PO BOX 670,LIBERTY HILL,TX,78642,246,1,JARDIN CORONA,15395 W STATE HIGHWAY 29,LIBERTY HILL,TX,78642,246,MB650091,Y,01/29/2007,,12/31/2017,$33164,$426,$7936,$0,$41526
17604854111,"SALTGRASS, INC.",1510 WEST LOOP S ATTN: TAX DEPT,HOUSTON,TX,77027,101,6,SALTGRASS STEAKHOUSE #13,2300 N INTERSTATE 35,ROUND ROCK,TX,78681,246,MB535923,Y,05/19/2003,,12/31/2017,$40989,$19171,$17127,$0,$77287
32039959658,"UNICO EN SABORES, INC.",PO BOX 999,HUTTO,TX,78634,246,3,MORELIA MEXICAN GRILL,9900 W PARMER LN STE 220,AUSTIN,TX,78717,246,MB763169,Y,12/07/2010,,12/31/2017,$10778,$394,$3568,$0,$14740
30117462959,"MESA ROSA, INC.",PO BOX 170670,AUSTIN,TX,78717,246,2,MESA ROSA MEXICAN RESTAURANT,15515 RANCH ROAD 620 N,AUSTIN,TX,78717,246,MB510624,N,03/01/2002,,12/31/2017,$20561,$825,$6207,$0,$27593
32057851076,WHI AUSTIN NORTH MANAGEMENT LLC,1 POST OFFICE SQ STE 3100,BOSTON,MA,02109,0,1,DBA: AUSTIN MARRIOTT NORTH,2600 LA FRONTERA BLVD,ROUND ROCK,TX,78681,246,RM953692,Y,08/05/2016,,12/31/2017,$19107,$5225,$8355,$2648,$35335
32051382193,"TEXICAN CAFE - LAKELINE, LLC",11940 MANCHACA RD STE 102,AUSTIN,TX,78748,227,1,JUANA MARIA'S TEXICAN CAFE,11066 PECAN PARK BLVD,CEDAR PARK,TX,78613,246,MB551823,Y,02/24/2014,,12/31/2017,$34756,$1603,$7847,$0,$44206
32038419472,"K NOODLE, INC.",1601 LYNNVILLE TRL,AUSTIN,TX,78727,227,1,KING NOODLE,500 CYPRESS CREEK RD STE 100,CEDAR PARK,TX,78613,246,MB785205,Y,09/19/2011,,12/31/2017,$440,$276,$355,$0,$1071
15814983126,"RARE HOSPITALITY INTERNATIONAL, INC.",PO BOX 695016,ORLANDO,FL,32869,0,14,LONGHORN STEAKHOUSE #5425,1005 W UNIVERSITY AVE,GEORGETOWN,TX,78628,246,MB806466,Y,05/08/2012,,12/31/2017,$16427,$11671,$8873,$0,$36971
32057501879,SHINDIG BAR INC.,2610 GUADALUPE ST,AUSTIN,TX,78705,227,1,THE LOCAL OUTPOST,13201 POND SPRINGS RD STE 208,AUSTIN,TX,78729,246,MB944337,Y,05/17/2016,,12/31/2017,$39594,$305,$26447,$0,$66346
32062261162,"WEIR-WELL, LLC",1016 HIGHKNOLL LN,GEORGETOWN,TX,78628,246,1,THE WELL,718 S AUSTIN AVE,GEORGETOWN,TX,78626,246,MB993999,Y,09/13/2017,,12/31/2017,$0,$0,$0,$0,$0
32053210814,"SERRANOS CAFE AT CEDAR PARK, LLC",2817 RAVELLO RIDGE DR,AUSTIN,TX,78735,227,1,SERRANOS CAFE AT CEDAR PARK,1900 E WHITESTONE BLVD,CEDAR PARK,TX,78613,246,MB890312,Y,11/14/2014,,12/31/2017,$20871,$928,$9353,$0,$31152
